Time;Event;Name;MyEnergie;MyGunHeat;MyGunHeading;MyHeading;MyRadarHeading;MyVelocity;EnemyName;Energy;Distance;Bearing;Heading;Velocity
531;ScannedRobot;MyRobot.Nabucodonosor*;56.90;0.27;266.72;346.72;266.72;8.00;sample.Crazy;45.74;433.55;-81.04;179.46;0.00
532;ScannedRobot;MyRobot.Nabucodonosor*;56.90;0.17;265.68;345.68;265.68;8.00;sample.Crazy;45.74;432.15;-81.18;169.46;1.00
533;ScannedRobot;MyRobot.Nabucodonosor*;56.90;0.07;264.51;344.51;264.51;8.00;sample.Crazy;45.74;430.37;-81.31;160.21;2.00
534;ScannedRobot;MyRobot.Nabucodonosor*;56.90;0.00;263.20;343.20;263.20;8.00;sample.Crazy;45.74;428.02;-81.43;151.71;3.00
535;ScannedRobot;MyRobot.Nabucodonosor*;54.82;1.31;261.77;341.77;261.77;8.00;sample.Crazy;45.74;424.92;-81.54;143.96;4.00
536;ScannedRobot;MyRobot.Nabucodonosor*;54.82;1.21;260.23;340.23;260.23;6.00;sample.Crazy;45.74;421.25;-81.37;136.96;5.00
537;ScannedRobot;MyRobot.Nabucodonosor*;54.82;1.11;258.86;345.73;258.86;4.00;sample.Crazy;45.74;417.42;-88.07;130.71;6.00
538;ScannedRobot;MyRobot.Nabucodonosor*;54.82;1.01;257.66;352.73;257.66;2.00;sample.Crazy;45.74;412.93;-96.06;125.21;7.00
539;ScannedRobot;MyRobot.Nabucodonosor*;54.82;0.91;256.67;356.67;256.67;-0.00;sample.Crazy;45.74;407.20;-100.78;120.46;8.00
540;ScannedRobot;MyRobot.Nabucodonosor*;54.82;0.81;255.89;355.89;255.89;-1.00;sample.Crazy;45.74;400.97;-100.60;116.46;8.00
541;ScannedRobot;MyRobot.Nabucodonosor*;54.82;0.71;255.29;355.29;255.29;-2.00;sample.Crazy;45.74;394.26;-100.42;112.46;8.00
542;ScannedRobot;MyRobot.Nabucodonosor*;54.82;0.61;254.87;354.87;254.87;-3.00;sample.Crazy;45.74;387.08;-100.22;108.46;8.00
543;ScannedRobot;MyRobot.Nabucodonosor*;54.82;0.51;254.65;354.65;254.65;-4.00;sample.Crazy;45.74;379.44;-100.01;104.46;8.00
544;ScannedRobot;MyRobot.Nabucodonosor*;54.82;0.41;254.65;354.65;254.65;-5.00;sample.Crazy;45.74;371.37;-99.78;100.46;8.00
545;ScannedRobot;MyRobot.Nabucodonosor*;54.82;0.31;254.87;354.87;254.87;-6.00;sample.Crazy;45.74;362.90;-99.53;96.46;8.00
546;ScannedRobot;MyRobot.Nabucodonosor*;54.82;0.21;255.34;355.34;255.34;-7.00;sample.Crazy;45.74;354.07;-99.27;92.46;8.00
547;ScannedRobot;MyRobot.Nabucodonosor*;54.82;0.11;256.07;356.07;256.07;-8.00;sample.Crazy;45.74;344.93;-98.98;88.46;8.00
548;ScannedRobot;MyRobot.Nabucodonosor*;54.82;0.01;257.10;357.10;257.10;-8.00;sample.Crazy;45.74;335.67;-98.83;84.46;8.00
549;ScannedRobot;MyRobot.Nabucodonosor*;54.82;0.00;258.27;358.27;258.27;-8.00;sample.Crazy;45.74;326.38;-98.67;80.46;8.00
550;ScannedRobot;MyRobot.Nabucodonosor*;52.29;1.41;259.60;359.60;259.60;-8.00;sample.Crazy;44.74;317.11;-98.50;76.46;8.00
551;ScannedRobot;MyRobot.Nabucodonosor*;52.29;1.31;261.10;1.10;261.10;-8.00;sample.Crazy;44.74;307.94;-98.31;72.46;8.00
552;ScannedRobot;MyRobot.Nabucodonosor*;52.29;1.21;262.79;2.79;262.79;-8.00;sample.Crazy;44.74;298.97;-98.11;68.46;8.00
553;ScannedRobot;MyRobot.Nabucodonosor*;52.29;1.11;264.68;4.68;264.68;-8.00;sample.Crazy;44.74;290.26;-97.90;64.46;8.00
554;ScannedRobot;MyRobot.Nabucodonosor*;52.29;1.01;266.78;6.78;266.78;-8.00;sample.Crazy;44.74;281.94;-97.68;60.46;8.00
555;ScannedRobot;MyRobot.Nabucodonosor*;52.29;0.91;269.10;9.10;269.10;-8.00;sample.Crazy;44.74;274.08;-97.45;56.46;8.00
556;ScannedRobot;MyRobot.Nabucodonosor*;52.29;0.81;271.65;11.65;271.65;-8.00;sample.Crazy;44.74;266.81;-97.22;52.46;8.00
557;ScannedRobot;MyRobot.Nabucodonosor*;52.29;0.71;274.43;14.43;274.43;-8.00;sample.Crazy;44.74;260.21;-97.00;48.46;8.00
558;ScannedRobot;MyRobot.Nabucodonosor*;52.29;0.61;277.43;17.43;277.43;-8.00;sample.Crazy;44.74;254.41;-96.79;44.46;8.00
559;ScannedRobot;MyRobot.Nabucodonosor*;52.29;0.51;280.65;20.65;280.65;-8.00;sample.Crazy;44.74;249.48;-96.59;40.46;8.00
560;ScannedRobot;MyRobot.Nabucodonosor*;52.29;0.41;284.05;24.05;284.05;-8.00;sample.Crazy;44.74;245.51;-96.43;36.46;8.00
561;ScannedRobot;MyRobot.Nabucodonosor*;52.29;0.31;287.62;27.62;287.62;-8.00;sample.Crazy;44.74;242.44;-96.32;33.46;8.00
562;ScannedRobot;MyRobot.Nabucodonosor*;52.29;0.21;291.30;31.30;291.30;-8.00;sample.Crazy;44.74;239.33;-96.27;37.46;8.00
563;ScannedRobot;MyRobot.Nabucodonosor*;52.29;0.11;295.03;35.03;295.03;-8.00;sample.Crazy;44.74;236.19;-96.22;41.46;8.00
564;ScannedRobot;MyRobot.Nabucodonosor*;52.29;0.01;298.80;38.80;298.80;-8.00;sample.Crazy;44.74;233.03;-96.18;45.46;8.00
565;ScannedRobot;MyRobot.Nabucodonosor*;52.29;0.00;302.63;42.63;302.63;-8.00;sample.Crazy;44.74;229.85;-96.12;49.46;8.00
566;ScannedRobot;MyRobot.Nabucodonosor*;50.65;1.23;306.50;46.50;306.50;-8.00;sample.Crazy;44.74;226.66;-96.07;53.46;8.00
567;ScannedRobot;MyRobot.Nabucodonosor*;50.65;1.13;310.43;50.43;310.43;-8.00;sample.Crazy;44.74;223.47;-96.02;57.46;8.00
568;ScannedRobot;MyRobot.Nabucodonosor*;50.65;1.03;314.42;54.42;314.42;-8.00;sample.Crazy;44.74;220.28;-95.96;61.46;8.00
569;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.93;318.46;58.42;318.46;-8.00;sample.Crazy;44.74;217.11;-95.86;65.46;8.00
570;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.83;322.56;62.42;322.56;-8.00;sample.Crazy;44.74;213.98;-95.69;69.46;8.00
571;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.73;326.73;66.42;326.73;-8.00;sample.Crazy;44.74;210.91;-95.47;73.46;8.00
572;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.63;330.95;70.42;330.95;-8.00;sample.Crazy;44.74;207.90;-95.17;77.46;8.00
573;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.53;335.25;74.42;335.25;-8.00;sample.Crazy;44.74;204.98;-94.81;81.46;8.00
574;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.43;339.60;78.42;339.60;-8.00;sample.Crazy;44.74;202.17;-94.39;85.46;8.00
575;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.33;344.03;82.42;344.03;-8.00;sample.Crazy;44.74;199.49;-93.90;89.46;8.00
576;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.23;348.52;86.42;348.52;-8.00;sample.Crazy;44.74;196.95;-93.34;93.46;8.00
577;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.13;353.08;90.42;353.08;-8.00;sample.Crazy;44.74;194.58;-92.71;97.46;8.00
578;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.03;357.70;94.42;357.70;-8.00;sample.Crazy;44.74;192.38;-92.03;101.46;8.00
579;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;2.39;98.42;2.39;-8.00;sample.Crazy;44.74;190.38;-91.28;105.46;8.00
580;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;7.14;102.42;7.14;-8.00;sample.Crazy;44.74;188.60;-90.48;109.46;8.00
581;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;11.94;106.42;11.94;-8.00;sample.Crazy;44.74;187.05;-89.63;113.46;8.00
582;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;16.79;110.42;16.79;-8.00;sample.Crazy;44.74;185.73;-88.74;117.46;8.00
583;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;21.68;114.42;21.68;-8.00;sample.Crazy;44.74;184.68;-87.81;121.46;8.00
584;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;26.61;118.42;26.61;-8.00;sample.Crazy;44.74;183.88;-86.85;125.46;8.00
585;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;31.57;122.42;31.57;-8.00;sample.Crazy;44.74;183.36;-85.86;129.46;8.00
586;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;36.55;126.42;36.55;-8.00;sample.Crazy;44.74;183.11;-84.87;133.46;8.00
587;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;41.55;130.42;41.55;-8.00;sample.Crazy;44.74;183.14;-83.87;137.46;8.00
588;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;46.55;134.42;46.55;-8.00;sample.Crazy;44.74;183.44;-82.88;141.46;8.00
589;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;51.54;138.42;51.54;-8.00;sample.Crazy;44.74;184.03;-81.90;145.46;8.00
590;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;56.52;142.42;56.52;-8.00;sample.Crazy;44.74;184.88;-80.95;149.46;8.00
591;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;61.47;146.42;61.47;-8.00;sample.Crazy;44.74;185.99;-80.02;153.46;8.00
592;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;66.40;150.42;66.40;-8.00;sample.Crazy;44.74;187.36;-79.14;157.46;8.00
593;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;71.28;154.42;71.28;-8.00;sample.Crazy;44.74;188.96;-78.30;161.46;8.00
594;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;76.12;158.42;76.12;-8.00;sample.Crazy;44.74;190.79;-77.51;165.46;8.00
595;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;80.91;162.42;80.91;-8.00;sample.Crazy;44.74;192.83;-76.78;169.46;8.00
596;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;85.64;166.42;85.64;-8.00;sample.Crazy;44.74;195.07;-76.10;173.46;8.00
597;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;90.31;170.42;90.31;-8.00;sample.Crazy;44.74;197.48;-75.49;177.46;8.00
598;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;94.92;174.42;94.92;-8.00;sample.Crazy;44.74;200.05;-74.95;181.46;8.00
599;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;99.47;178.42;99.47;-8.00;sample.Crazy;44.74;202.76;-74.47;185.46;8.00
600;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;103.95;182.42;103.95;-8.00;sample.Crazy;44.74;205.59;-74.06;189.46;8.00
601;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;108.36;186.42;108.36;-8.00;sample.Crazy;44.74;208.53;-73.71;193.46;8.00
602;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;112.70;190.42;112.70;-8.00;sample.Crazy;44.74;211.55;-73.44;197.46;8.00
603;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;116.98;194.42;116.98;-8.00;sample.Crazy;44.74;214.64;-73.22;201.46;8.00
604;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;121.20;198.42;121.20;-8.00;sample.Crazy;44.74;217.78;-73.07;205.46;8.00
605;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;125.35;202.42;125.35;-8.00;sample.Crazy;44.74;220.95;-72.98;209.46;8.00
606;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;129.44;206.42;129.44;-8.00;sample.Crazy;44.74;224.14;-72.95;213.46;8.00
607;ScannedRobot;MyRobot.Nabucodonosor*;50.65;0.00;133.47;210.42;133.47;-8.00;sample.Crazy;44.74;227.33;-72.98;217.46;8.00
608;ScannedRobot;MyRobot.Nabucodonosor*;49.05;1.22;137.44;214.42;137.44;-8.00;sample.Crazy;44.74;230.51;-73.06;221.46;8.00
609;ScannedRobot;MyRobot.Nabucodonosor*;49.05;1.12;141.36;218.42;141.36;-8.00;sample.Crazy;44.74;233.65;-73.20;225.46;8.00
610;ScannedRobot;MyRobot.Nabucodonosor*;49.05;1.02;145.22;222.42;145.22;-8.00;sample.Crazy;44.74;236.75;-73.38;229.46;8.00
611;ScannedRobot;MyRobot.Nabucodonosor*;49.05;0.92;149.04;226.42;149.04;-6.00;sample.Crazy;44.74;239.24;-74.07;233.46;8.00
612;ScannedRobot;MyRobot.Nabucodonosor*;49.05;0.82;152.35;231.92;152.35;-4.00;sample.Crazy;44.74;240.94;-76.74;237.46;8.00
613;ScannedRobot;MyRobot.Nabucodonosor*;49.05;0.72;155.18;235.18;155.18;-2.00;sample.Crazy;44.74;242.01;-77.64;241.46;8.00
614;ScannedRobot;MyRobot.Nabucodonosor*;49.05;0.62;157.54;237.54;157.54;0.00;sample.Crazy;44.74;242.43;-78.11;245.46;8.00
615;ScannedRobot;MyRobot.Nabucodonosor*;49.05;0.52;159.43;239.43;159.43;1.00;sample.Crazy;44.74;242.35;-78.34;249.46;8.00
616;ScannedRobot;MyRobot.Nabucodonosor*;49.05;0.42;161.09;241.09;161.09;2.00;sample.Crazy;44.74;241.75;-78.57;253.46;8.00
617;ScannedRobot;MyRobot.Nabucodonosor*;49.05;0.32;162.52;242.52;162.52;3.00;sample.Crazy;44.74;240.59;-78.81;257.46;8.00
618;ScannedRobot;MyRobot.Nabucodonosor*;49.05;0.22;163.71;243.71;163.71;4.00;sample.Crazy;44.74;238.85;-79.04;261.46;8.00
619;ScannedRobot;MyRobot.Nabucodonosor*;49.05;0.12;164.67;244.67;164.67;5.00;sample.Crazy;44.74;236.50;-79.29;265.46;8.00
620;ScannedRobot;MyRobot.Nabucodonosor*;49.05;0.02;165.38;245.38;165.38;6.00;sample.Crazy;44.74;233.52;-79.55;269.46;8.00
621;ScannedRobot;MyRobot.Nabucodonosor*;49.05;0.00;165.83;245.83;165.83;7.00;sample.Crazy;44.74;229.88;-79.82;273.46;8.00
622;ScannedRobot;MyRobot.Nabucodonosor*;46.05;1.50;166.01;246.01;166.01;8.00;sample.Crazy;44.74;225.57;-80.11;277.46;8.00
623;ScannedRobot;MyRobot.Nabucodonosor*;46.05;1.40;165.90;245.90;165.90;8.00;sample.Crazy;44.74;220.73;-80.17;281.46;8.00
624;ScannedRobot;MyRobot.Nabucodonosor*;46.05;1.30;165.73;245.73;165.73;8.00;sample.Crazy;44.74;215.37;-80.25;285.46;8.00
625;ScannedRobot;MyRobot.Nabucodonosor*;46.05;1.20;165.48;245.48;165.48;8.00;sample.Crazy;44.74;209.52;-80.34;289.46;8.00
626;ScannedRobot;MyRobot.Nabucodonosor*;46.05;1.10;165.14;245.14;165.14;8.00;sample.Crazy;44.74;203.17;-80.45;293.46;8.00
627;ScannedRobot;MyRobot.Nabucodonosor*;46.05;1.00;164.69;244.69;164.69;8.00;sample.Crazy;44.74;196.36;-80.59;297.46;8.00
628;ScannedRobot;MyRobot.Nabucodonosor*;46.05;0.90;164.11;244.11;164.11;8.00;sample.Crazy;44.74;189.11;-80.75;301.46;8.00
629;ScannedRobot;MyRobot.Nabucodonosor*;46.05;0.80;163.36;243.36;163.36;8.00;sample.Crazy;44.74;181.60;-80.87;303.46;8.00
630;ScannedRobot;MyRobot.Nabucodonosor*;46.05;0.70;162.50;242.50;162.50;8.00;sample.Crazy;44.74;174.38;-80.79;299.46;8.00
631;ScannedRobot;MyRobot.Nabucodonosor*;46.05;0.60;161.70;241.70;161.70;8.00;sample.Crazy;44.74;167.47;-80.72;295.46;8.00
632;ScannedRobot;MyRobot.Nabucodonosor*;46.05;0.50;160.98;240.98;160.98;8.00;sample.Crazy;44.74;160.90;-80.64;291.46;8.00
633;ScannedRobot;MyRobot.Nabucodonosor*;46.05;0.40;160.34;240.34;160.34;8.00;sample.Crazy;44.74;154.69;-80.56;287.46;8.00
634;ScannedRobot;MyRobot.Nabucodonosor*;46.05;0.30;159.79;239.79;159.79;8.00;sample.Crazy;44.74;148.87;-80.47;283.46;8.00
635;ScannedRobot;MyRobot.Nabucodonosor*;46.05;0.20;159.32;239.32;159.32;8.00;sample.Crazy;44.74;143.46;-80.38;279.46;8.00
636;ScannedRobot;MyRobot.Nabucodonosor*;46.05;0.10;158.93;238.93;158.93;8.00;sample.Crazy;44.74;138.50;-80.30;275.46;8.00
637;ScannedRobot;MyRobot.Nabucodonosor*;46.05;0.00;158.64;238.64;158.64;8.00;sample.Crazy;44.74;134.01;-80.22;271.46;8.00
638;ScannedRobot;MyRobot.Nabucodonosor*;43.05;1.50;158.42;238.42;158.42;8.00;sample.Crazy;44.74;130.01;-80.14;267.46;8.00
639;ScannedRobot;MyRobot.Nabucodonosor*;43.05;1.40;158.28;238.28;158.28;8.00;sample.Crazy;44.74;126.53;-80.07;263.46;8.00
640;ScannedRobot;MyRobot.Nabucodonosor*;43.05;1.30;158.21;238.21;158.21;8.00;sample.Crazy;44.74;123.58;-80.01;259.46;8.00
641;ScannedRobot;MyRobot.Nabucodonosor*;43.05;1.20;158.19;238.19;158.19;8.00;sample.Crazy;44.74;121.17;-79.97;255.46;8.00
642;ScannedRobot;MyRobot.Nabucodonosor*;43.05;1.10;158.22;238.22;158.22;8.00;sample.Crazy;44.74;119.33;-79.95;251.46;8.00
643;ScannedRobot;MyRobot.Nabucodonosor*;43.05;1.00;158.27;238.27;158.27;8.00;sample.Crazy;44.74;118.06;-79.94;247.46;8.00
644;ScannedRobot;MyRobot.Nabucodonosor*;43.05;0.90;158.33;238.33;158.33;8.00;sample.Crazy;44.74;117.35;-79.95;243.46;8.00
645;ScannedRobot;MyRobot.Nabucodonosor*;43.05;0.80;158.38;238.38;158.38;8.00;sample.Crazy;44.74;117.20;-79.99;239.46;8.00
646;ScannedRobot;MyRobot.Nabucodonosor*;43.05;0.70;158.39;238.39;158.39;8.00;sample.Crazy;44.74;117.60;-80.04;235.46;8.00
647;ScannedRobot;MyRobot.Nabucodonosor*;43.05;0.60;158.35;238.35;158.35;6.00;sample.Crazy;44.74;118.89;-79.16;231.46;8.00
648;ScannedRobot;MyRobot.Nabucodonosor*;43.05;0.50;159.19;243.85;159.19;4.00;sample.Crazy;44.74;121.53;-83.03;227.46;8.00
649;ScannedRobot;MyRobot.Nabucodonosor*;43.05;0.40;160.82;250.85;160.82;2.00;sample.Crazy;44.74;125.31;-87.70;223.46;8.00
650;ScannedRobot;MyRobot.Nabucodonosor*;43.05;0.30;163.15;259.35;163.15;-0.00;sample.Crazy;44.74;129.92;-93.26;219.46;8.00
651;ScannedRobot;MyRobot.Nabucodonosor*;43.05;0.20;166.09;266.09;166.09;-1.00;sample.Crazy;44.74;135.14;-97.01;215.46;8.00
652;ScannedRobot;MyRobot.Nabucodonosor*;43.05;0.10;169.08;269.08;169.08;-2.00;sample.Crazy;44.74;140.89;-97.00;211.46;8.00
653;ScannedRobot;MyRobot.Nabucodonosor*;43.05;0.00;172.08;272.08;172.08;-3.00;sample.Crazy;44.74;147.09;-97.04;207.46;8.00
654;ScannedRobot;MyRobot.Nabucodonosor*;40.61;1.39;175.03;275.03;175.03;-4.00;sample.Crazy;44.74;153.63;-97.11;203.46;8.00
655;ScannedRobot;MyRobot.Nabucodonosor*;40.61;1.29;177.93;277.93;177.93;-5.00;sample.Crazy;44.74;160.39;-97.19;199.46;8.00
656;ScannedRobot;MyRobot.Nabucodonosor*;40.61;1.19;180.73;280.73;180.73;-6.00;sample.Crazy;44.74;167.28;-97.28;195.46;8.00
657;ScannedRobot;MyRobot.Nabucodonosor*;40.61;1.09;183.46;283.46;183.46;-7.00;sample.Crazy;44.74;174.17;-97.36;191.46;8.00
658;ScannedRobot;MyRobot.Nabucodonosor*;40.61;0.99;186.09;286.09;186.09;-8.00;sample.Crazy;44.74;180.96;-97.44;187.46;8.00
659;ScannedRobot;MyRobot.Nabucodonosor*;40.61;0.89;188.65;288.65;188.65;-8.00;sample.Crazy;44.74;187.67;-97.81;183.46;8.00
660;ScannedRobot;MyRobot.Nabucodonosor*;40.61;0.79;190.83;290.83;190.83;-8.00;sample.Crazy;44.74;194.23;-98.14;179.46;8.00
661;ScannedRobot;MyRobot.Nabucodonosor*;40.61;0.69;192.69;292.69;192.69;-8.00;sample.Crazy;44.74;200.55;-98.43;175.46;8.00
662;ScannedRobot;MyRobot.Nabucodonosor*;40.61;0.59;194.27;294.27;194.27;-8.00;sample.Crazy;44.74;206.59;-98.67;171.46;8.00
663;ScannedRobot;MyRobot.Nabucodonosor*;40.61;0.49;195.59;295.59;195.59;-8.00;sample.Crazy;44.74;212.30;-98.89;167.46;8.00
664;ScannedRobot;MyRobot.Nabucodonosor*;40.61;0.39;196.70;296.70;196.70;-8.00;sample.Crazy;44.74;217.63;-99.08;163.46;8.00
665;ScannedRobot;MyRobot.Nabucodonosor*;40.61;0.29;197.62;297.62;197.62;-8.00;sample.Crazy;44.74;222.55;-99.24;159.46;8.00
666;ScannedRobot;MyRobot.Nabucodonosor*;40.61;0.19;198.38;298.38;198.38;-8.00;sample.Crazy;44.74;227.03;-99.39;155.46;8.00
667;ScannedRobot;MyRobot.Nabucodonosor*;40.61;0.09;198.99;298.99;198.99;-8.00;sample.Crazy;44.74;231.06;-99.51;151.46;8.00
668;ScannedRobot;MyRobot.Nabucodonosor*;40.61;0.00;199.48;299.48;199.48;-8.00;sample.Crazy;44.74;234.60;-99.62;147.46;8.00
669;ScannedRobot;MyRobot.Nabucodonosor*;37.61;1.50;199.86;299.86;199.86;-8.00;sample.Crazy;44.74;237.64;-99.71;143.46;8.00
670;ScannedRobot;MyRobot.Nabucodonosor*;37.61;1.40;200.16;300.16;200.16;-8.00;sample.Crazy;44.74;240.17;-99.78;139.46;8.00
671;ScannedRobot;MyRobot.Nabucodonosor*;37.61;1.30;200.37;300.37;200.37;-8.00;sample.Crazy;44.74;242.17;-99.85;135.46;8.00
672;ScannedRobot;MyRobot.Nabucodonosor*;37.61;1.20;200.52;300.52;200.52;-8.00;sample.Crazy;44.74;243.64;-99.90;131.46;8.00
673;ScannedRobot;MyRobot.Nabucodonosor*;37.61;1.10;200.62;300.62;200.62;-8.00;sample.Crazy;44.74;244.57;-99.95;127.46;8.00
674;ScannedRobot;MyRobot.Nabucodonosor*;37.61;1.00;200.67;300.67;200.67;-8.00;sample.Crazy;44.74;244.95;-99.98;123.46;8.00
675;ScannedRobot;MyRobot.Nabucodonosor*;44.91;0.90;200.69;300.69;200.69;-8.00;sample.Crazy;32.14;245.87;-99.95;127.46;8.00
676;ScannedRobot;MyRobot.Nabucodonosor*;44.91;0.80;200.74;300.74;200.74;-8.00;sample.Crazy;32.14;247.31;-99.91;131.46;8.00
677;ScannedRobot;MyRobot.Nabucodonosor*;44.91;0.70;200.83;300.83;200.83;-8.00;sample.Crazy;32.14;249.26;-99.86;135.46;8.00
678;ScannedRobot;MyRobot.Nabucodonosor*;44.91;0.60;200.97;300.97;200.97;-8.00;sample.Crazy;32.14;251.69;-99.81;139.46;8.00
679;ScannedRobot;MyRobot.Nabucodonosor*;44.91;0.50;201.16;301.16;201.16;-8.00;sample.Crazy;32.14;254.58;-99.75;143.46;8.00
680;ScannedRobot;MyRobot.Nabucodonosor*;44.91;0.40;201.41;301.41;201.41;-8.00;sample.Crazy;32.14;257.90;-99.69;147.46;8.00
681;ScannedRobot;MyRobot.Nabucodonosor*;44.91;0.30;201.73;301.73;201.73;-8.00;sample.Crazy;32.14;261.63;-99.62;151.46;8.00
682;ScannedRobot;MyRobot.Nabucodonosor*;44.91;0.20;202.11;302.11;202.11;-8.00;sample.Crazy;32.14;265.74;-99.56;155.46;8.00
683;ScannedRobot;MyRobot.Nabucodonosor*;44.91;0.10;202.55;302.55;202.55;-8.00;sample.Crazy;32.14;270.21;-99.49;159.46;8.00
684;ScannedRobot;MyRobot.Nabucodonosor*;44.91;0.00;203.06;303.06;203.06;-8.00;sample.Crazy;32.14;274.99;-99.42;163.46;8.00
685;ScannedRobot;MyRobot.Nabucodonosor*;41.91;1.50;203.64;303.64;203.64;-8.00;sample.Crazy;32.14;280.08;-99.35;167.46;8.00
686;ScannedRobot;MyRobot.Nabucodonosor*;41.91;1.40;204.29;304.29;204.29;-8.00;sample.Crazy;32.14;285.44;-99.29;171.46;8.00
687;ScannedRobot;MyRobot.Nabucodonosor*;41.91;1.30;205.00;305.00;205.00;-8.00;sample.Crazy;32.14;291.03;-99.23;175.46;8.00
688;ScannedRobot;MyRobot.Nabucodonosor*;41.91;1.20;205.77;305.77;205.77;-8.00;sample.Crazy;32.14;296.85;-99.16;179.46;8.00
689;ScannedRobot;MyRobot.Nabucodonosor*;41.91;1.10;206.61;306.61;206.61;-8.00;sample.Crazy;32.14;302.85;-99.10;183.46;8.00
690;ScannedRobot;MyRobot.Nabucodonosor*;41.91;1.00;207.50;307.50;207.50;-8.00;sample.Crazy;32.14;309.02;-99.05;187.46;8.00
691;ScannedRobot;MyRobot.Nabucodonosor*;41.91;0.90;208.46;308.46;208.46;-8.00;sample.Crazy;32.14;315.33;-98.99;191.46;8.00
692;ScannedRobot;MyRobot.Nabucodonosor*;41.91;0.80;209.46;309.46;209.46;-8.00;sample.Crazy;32.14;321.76;-98.94;195.46;8.00
693;ScannedRobot;MyRobot.Nabucodonosor*;41.91;0.70;210.52;310.52;210.52;-8.00;sample.Crazy;32.14;328.28;-98.89;199.46;8.00
694;ScannedRobot;MyRobot.Nabucodonosor*;41.91;0.60;211.63;311.63;211.63;-8.00;sample.Crazy;29.14;329.68;-98.70;203.46;0.00
695;ScannedRobot;MyRobot.Nabucodonosor*;41.91;0.50;212.93;312.93;212.93;-8.00;sample.Crazy;29.14;327.39;-98.62;213.46;-1.00
696;ScannedRobot;MyRobot.Nabucodonosor*;41.91;0.40;214.31;314.31;214.31;-8.00;sample.Crazy;29.14;324.11;-98.66;222.71;-2.00
697;ScannedRobot;MyRobot.Nabucodonosor*;41.91;0.30;215.65;315.65;215.65;-8.00;sample.Crazy;29.14;319.91;-98.73;231.21;-3.00
